anio;mes;provincia;canton;producto;presentacion;tipo;precio_prom_usd;precio_prom_usd_kg
2018;Febrero;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;91,75;2,02
2018;Febrero;Manabi;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;31;0,68
2018;Febrero;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;75;1,65
2018;Febrero;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;80;1,76
2018;Febrero;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;80,75;1,78
2018;Febrero;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;94,75;2,09
2018;Febrero;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;63,75;1,41
2018;Febrero;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;73,75;1,63
2018;Febrero;Manabi;Portoviejo ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;25;0,55
2018;Febrero;Manabi;Portoviejo ;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;25;0,55
2018;Febrero;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;74,25;1,64
2018;Febrero;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;88,5;1,95
2018;Marzo;Manabi;Bolivar;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;39,2;0,86
2018;Marzo;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;94,8;2,09
2018;Marzo;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;100,8;2,22
2018;Marzo;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;36,5;0,8
2018;Marzo;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;95,25;2,1
2018;Marzo;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;106,25;2,34
2018;Marzo;Manabi;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;35,75;0,79
2018;Marzo;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;91,5;2,02
2018;Marzo;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;97,75;2,15
2018;Marzo;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;96;2,12
2018;Marzo;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;110;2,42
2018;Marzo;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;75;1,65
2018;Marzo;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;85;1,87
2018;Marzo;Manabi;Portoviejo ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;27;0,6
2018;Marzo;Manabi;Portoviejo ;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;30;0,66
2018;Marzo;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;85;1,87
2018;Marzo;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;100;2,2
2018;Abril;Manabi;Bolivar;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;40;0,88
2018;Abril;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;103,33;2,28
2018;Abril;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;112,67;2,48
2018;Abril;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;39;0,86
2018;Abril;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;102,5;2,26
2018;Abril;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;112,5;2,48
2018;Abril;Manabi;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;39,2;0,86
2018;Abril;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;99,6;2,2
2018;Abril;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;107,6;2,37
2018;Abril;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;102;2,25
2018;Abril;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;117,25;2,58
2018;Abril;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;85;1,87
2018;Abril;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;97,5;2,15
2018;Abril;Manabi;Portoviejo ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;35;0,77
2018;Abril;Manabi;Portoviejo ;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;37,5;0,83
2018;Abril;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;97,5;2,15
2018;Abril;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;112,25;2,47
2018;Mayo;Manabi;Bolivar;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;46;1,01
2018;Mayo;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;107,2;2,36
2018;Mayo;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;113,6;2,5
2018;Mayo;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;42,6;0,94
2018;Mayo;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;105,2;2,32
2018;Mayo;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;114,8;2,53
2018;Mayo;Manabi;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;42;0,93
2018;Mayo;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;102;2,25
2018;Mayo;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;111;2,45
2018;Mayo;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;105,8;2,33
2018;Mayo;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;120,2;2,65
2018;Mayo;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;94;2,07
2018;Mayo;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;104,4;2,3
2018;Mayo;Manabi;Portoviejo ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;36;0,79
2018;Mayo;Manabi;Portoviejo ;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;40;0,88
2018;Mayo;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;103;2,27
2018;Mayo;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;116,8;2,57
2018;Junio;Manabi;Bolivar;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;34,25;0,75
2018;Junio;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;93,75;2,07
2018;Junio;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;98,75;2,18
2018;Junio;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;33,2;0,73
2018;Junio;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;89,8;1,98
2018;Junio;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;97,2;2,14
2018;Junio;Manabi;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;33,25;0,73
2018;Junio;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;89,25;1,97
2018;Junio;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;94,25;2,08
2018;Junio;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;94;2,07
2018;Junio;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;108,5;2,39
2018;Junio;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;82,5;1,82
2018;Junio;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;93;2,05
2018;Junio;Manabi;Portoviejo ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;26,75;0,59
2018;Junio;Manabi;Portoviejo ;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;31,25;0,69
2018;Junio;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;86,25;1,9
2018;Junio;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;102,75;2,26
2018;Julio;Manabi;Bolivar;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;35,75;0,79
2018;Julio;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;95,25;2,1
2018;Julio;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;100,75;2,22
2018;Julio;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;34,4;0,76
2018;Julio;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;89,2;1,97
2018;Julio;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;98,2;2,16
2018;Julio;Manabi;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;33,6;0,74
2018;Julio;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;87,6;1,93
2018;Julio;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;95,2;2,1
2018;Julio;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;91,4;2,01
2018;Julio;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;104,8;2,31
2018;Julio;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;80,5;1,77
2018;Julio;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;91,75;2,02
2018;Julio;Manabi;Portoviejo ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;32,5;0,72
2018;Julio;Manabi;Portoviejo ;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;32,5;0,72
2018;Julio;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;90;1,98
2018;Julio;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;103,75;2,29
2018;Agosto;Manabi;Bolivar;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;34,25;0,75
2018;Agosto;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;85,75;1,89
2018;Agosto;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;90,75;2
2018;Agosto;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;30;0,66
2018;Agosto;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;80,75;1,78
2018;Agosto;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;89,25;1,97
2018;Agosto;Manabi;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;30;0,66
2018;Agosto;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;79,25;1,75
2018;Agosto;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;84,25;1,86
2018;Agosto;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;83;1,83
2018;Agosto;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;96,25;2,12
2018;Agosto;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;75;1,65
2018;Agosto;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;83,8;1,85
2018;Agosto;Manabi;Portoviejo ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;26,6;0,59
2018;Agosto;Manabi;Portoviejo ;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;30;0,66
2018;Agosto;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;76,6;1,69
2018;Agosto;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;90;1,98
2018;Septiembre;Manabi;Bolivar;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;33,5;0,74
2018;Septiembre;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;86,5;1,91
2018;Septiembre;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;91,5;2,02
2018;Septiembre;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;31;0,68
2018;Septiembre;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;81,5;1,8
2018;Septiembre;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;91,5;2,02
2018;Septiembre;Manabi;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;30;0,66
2018;Septiembre;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;82;1,81
2018;Septiembre;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;87;1,92
2018;Septiembre;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;81,5;1,8
2018;Septiembre;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;93,5;2,06
2018;Septiembre;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;73,75;1,63
2018;Septiembre;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;83,75;1,85
2018;Septiembre;Manabi;Portoviejo ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;25;0,55
2018;Septiembre;Manabi;Portoviejo ;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;30;0,66
2018;Septiembre;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;80,75;1,78
2018;Septiembre;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;90,75;2
2018;Octubre;Manabi;Bolivar;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;33;0,73
2018;Octubre;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;81,4;1,79
2018;Octubre;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;86,4;1,9
2018;Octubre;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;30;0,66
2018;Octubre;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;75,5;1,66
2018;Octubre;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;84;1,85
2018;Octubre;Manabi;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;29;0,64
2018;Octubre;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;76;1,68
2018;Octubre;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;81,4;1,79
2018;Octubre;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;79,6;1,75
2018;Octubre;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;88,8;1,96
2018;Octubre;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;68;1,5
2018;Octubre;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;77,2;1,7
2018;Octubre;Manabi;Portoviejo ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;25;0,55
2018;Octubre;Manabi;Portoviejo ;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;26;0,57
2018;Octubre;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;74,8;1,65
2018;Octubre;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;84,8;1,87
2018;Noviembre;Manabi;Bolivar;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;35;0,77
2018;Noviembre;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;86,25;1,9
2018;Noviembre;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;91,25;2,01
2018;Noviembre;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;35;0,77
2018;Noviembre;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;80,75;1,78
2018;Noviembre;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;90,5;1,99
2018;Noviembre;Manabi;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;33,75;0,74
2018;Noviembre;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;81,75;1,8
2018;Noviembre;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;87,75;1,93
2018;Noviembre;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;81,25;1,79
2018;Noviembre;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;91,25;2,01
2018;Noviembre;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;72,5;1,6
2018;Noviembre;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;79,5;1,75
2018;Noviembre;Manabi;Portoviejo ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;25,33;0,56
2018;Noviembre;Manabi;Portoviejo ;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;27,5;0,61
2018;Noviembre;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;80,67;1,78
2018;Noviembre;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;89,67;1,98
2018;Diciembre;Manabi;Bolivar;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;35;0,77
2018;Diciembre;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;86,33;1,9
2018;Diciembre;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;92;2,03
2018;Diciembre;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;32,25;0,71
2018;Diciembre;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;80,75;1,78
2018;Diciembre;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;90,25;1,99
2018;Diciembre;Manabi;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;31,4;0,69
2018;Diciembre;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;81,2;1,79
2018;Diciembre;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;86,6;1,91
2018;Diciembre;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;82,5;1,82
2018;Diciembre;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;92,5;2,04
2018;Diciembre;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;72;1,59
2018;Diciembre;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;81,25;1,79
2018;Diciembre;Manabi;Portoviejo ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;27,5;0,61
2018;Diciembre;Manabi;Portoviejo ;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;25;0,55
2018;Diciembre;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;80;1,76
2018;Diciembre;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;89;1,96
2019;Enero;Manabi;Bolivar;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;35;0,77
2019;Enero;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;91,8;2,02
2019;Enero;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;97,6;2,15
2019;Enero;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;33,4;0,74
2019;Enero;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;86;1,9
2019;Enero;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;96;2,12
2019;Enero;Manabi;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;30,8;0,68
2019;Enero;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;85,4;1,88
2019;Enero;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;91,2;2,01
2019;Enero;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;85,2;1,88
2019;Enero;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;95,2;2,1
2019;Enero;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;75;1,65
2019;Enero;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;85;1,87
2019;Enero;Manabi;Portoviejo ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;29;0,64
2019;Enero;Manabi;Portoviejo ;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;30;0,66
2019;Enero;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;81,8;1,8
2019;Enero;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;93;2,05
2019;Febrero;Manabi;Bolivar;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;35;0,77
2019;Febrero;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;91;2,01
2019;Febrero;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;96,5;2,13
2019;Febrero;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;32,5;0,72
2019;Febrero;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;87;1,92
2019;Febrero;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;96,5;2,13
2019;Febrero;Manabi;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;30;0,66
2019;Febrero;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;86;1,9
2019;Febrero;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;91,5;2,02
2019;Febrero;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;81,75;1,8
2019;Febrero;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;92,25;2,03
2019;Febrero;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;75;1,65
2019;Febrero;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;82,75;1,82
2019;Febrero;Manabi;Portoviejo ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;30;0,66
2019;Febrero;Manabi;Portoviejo ;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;30;0,66
2019;Febrero;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;82,5;1,82
2019;Febrero;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;92,5;2,04
2019;Marzo;Manabi;Bolivar;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;35;0,77
2019;Marzo;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;89;1,96
2019;Marzo;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;94;2,07
2019;Marzo;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;33,33;0,73
2019;Marzo;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;82,67;1,82
2019;Marzo;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;91;2,01
2019;Marzo;Manabi;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;33;0,73
2019;Marzo;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;83,4;1,84
2019;Marzo;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;88,4;1,95
2019;Marzo;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;80,5;1,77
2019;Marzo;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;90,75;2
2019;Marzo;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;74,25;1,64
2019;Marzo;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;81,5;1,8
2019;Marzo;Manabi;Portoviejo ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;30;0,66
